,OnAccelerometerValueChangedEvent_x,OnAccelerometerValueChangedEvent_y,OnAccelerometerValueChangedEvent_z,OnGyroscopeValueChangedEvent_x,OnGyroscopeValueChangedEvent_y,OnGyroscopeValueChangedEvent_z,onCompassValueChangedEvent_x,onCompassValueChangedEvent_y,onCompassValueChangedEvent_z,mac,patient,session,task
22-09-2021 14:52:56.2527060082336783,-0.4873047,-0.6542969,0.6230469,-1.71875,0.21875,1.21875,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9004082173,1,3
22-09-2021 14:52:56.2587060087902513,-0.0703125,0.9667969,-0.061523438,1.5,-0.3125,0.46875,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9004082173,1,3
22-09-2021 14:52:56.2747060103998502,-0.9716797,-0.20996094,-0.11328125,0.0,2.0,0.09375,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9004082173,1,3
22-09-2021 14:52:56.2787060108449856,-0.96777344,0.23046875,-0.12207031,-1.1875,-1.0625,-1.1875,17.75,-15.375,-21.0,F9:C2:5B:8A:BB:96,9004082173,1,3
22-09-2021 14:52:56.2797060109255898,-0.4765625,-0.64941406,0.6386719,-1.46875,0.59375,1.4375,-10.1875,-43.125,9.625,E8:43:CA:7C:8C:39,9004082173,1,3
22-09-2021 14:52:56.2807060109803138,-0.4951172,-0.64746094,0.6201172,-1.40625,0.59375,1.3125,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9004082173,1,3
22-09-2021 14:52:56.2807060110337565,-0.068359375,0.9580078,-0.0625,1.5625,-0.3125,0.65625,54.625,-57.9375,81.875,C9:CE:E1:82:70:C3,9004082173,1,3
22-09-2021 14:52:56.2817060111000169,-0.96972656,-0.20996094,-0.123046875,-0.3125,2.125,0.03125,8.875,-82.5625,31.9375,CD:98:11:6E:DB:A3,9004082173,1,3
22-09-2021 14:52:56.2857060114827929,-0.9707031,0.234375,-0.10644531,-0.625,-1.3125,-1.0,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9004082173,1,3
22-09-2021 14:52:56.2917060120512200,-0.9765625,-0.21972656,-0.13085938,-0.375,1.8125,-0.125,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9004082173,1,3
